f_indonesia_25_44_yrs, f_korea_south_85_yrs_ov, f_japan_5_14_yrs, f_greece_55_64_yrs, f_fiji_25_44_yrs, f_malta_45_54_yrs, f_hong_kong_tot, f_korea_south_65_74_yrs, f_malaysia_0_4_yrs, f_japan_15_24_yrs, f_japan_85_yrs_ov, f_india_25_44_yrs, f_hong_kong_15_24_yrs, f_malta_75_84_yrs, f_egypt_55_64_yrs, f_fiji_65_74_yrs, f_germany_55_64_yrs, f_india_55_64_yrs, f_hong_kong_55_64_yrs, f_italy_25_44_yrs, f_france_45_54_yrs, f_france_25_44_yrs, f_fiji_15_24_yrs, f_indonesia_tot, f_england_25_44_yrs, f_ireland_85_yrs_ov, f_greece_5_14_yrs, f_lebanon_5_14_yrs, f_croatia_85_yrs_ov, f_indonesia_85_yrs_ov, f_hong_kong_45_54_yrs, f_india_75_84_yrs, f_england_0_4_yrs, f_england_75_84_yrs, lga_code_2016, f_china_75_84_yrs, f_ireland_75_84_yrs, f_korea_south_0_4_yrs, f_egypt_75_84_yrs, f_egypt_85_yrs_ov, f_greece_65_74_yrs, f_croatia_5_14_yrs, f_lebanon_65_74_yrs, f_germany_45_54_yrs, f_china_15_24_yrs, f_malaysia_45_54_yrs, f_italy_tot, f_fiji_tot, f_malaysia_55_64_yrs, f_iraq_25_44_yrs, f_italy_75_84_yrs, f_england_65_74_yrs, f_lebanon_25_44_yrs, f_italy_65_74_yrs, f_china_55_64_yrs, f_italy_15_24_yrs, f_hong_kong_65_74_yrs, f_china_85_yrs_ov, f_egypt_65_74_yrs, f_indonesia_15_24_yrs, f_fiji_5_14_yrs, f_iraq_0_4_yrs, f_england_45_54_yrs, f_lebanon_15_24_yrs, f_fiji_45_54_yrs, f_china_65_74_yrs, f_germany_75_84_yrs, f_iraq_75_84_yrs, f_germany_65_74_yrs, f_france_5_14_yrs, f_iraq_45_54_yrs, f_ireland_65_74_yrs, f_croatia_25_44_yrs, f_egypt_5_14_yrs, f_china_45_54_yrs, f_india_0_4_yrs, f_england_5_14_yrs, f_lebanon_0_4_yrs, f_hong_kong_5_14_yrs, f_france_tot, f_iraq_85_yrs_ov, f_korea_south_25_44_yrs, f_india_5_14_yrs, f_germany_85_yrs_ov, f_indonesia_75_84_yrs, f_china_tot, f_indonesia_5_14_yrs, f_india_tot, f_china_0_4_yrs, f_iran_65_74_yrs, f_fiji_55_64_yrs, f_malta_15_24_yrs, f_indonesia_65_74_yrs, f_lebanon_55_64_yrs, f_malta_85_yrs_ov, f_japan_45_54_yrs, f_germany_0_4_yrs, f_malaysia_65_74_yrs, f_france_65_74_yrs, f_hong_kong_0_4_yrs, f_ireland_0_4_yrs, f_italy_85_yrs_ov, f_japan_55_64_yrs, f_korea_south_55_64_yrs, f_france_0_4_yrs, f_japan_tot, f_lebanon_75_84_yrs, f_egypt_25_44_yrs, f_greece_25_44_yrs, f_croatia_55_64_yrs, f_malta_5_14_yrs, f_iran_55_64_yrs, f_hong_kong_75_84_yrs, f_korea_south_tot, f_iraq_5_14_yrs, f_korea_south_45_54_yrs, f_lebanon_85_yrs_ov, f_greece_tot, f_japan_65_74_yrs, f_china_25_44_yrs, f_malta_65_74_yrs, f_korea_south_5_14_yrs, f_italy_5_14_yrs, f_greece_0_4_yrs, f_germany_5_14_yrs, f_germany_tot, f_greece_85_yrs_ov, f_germany_25_44_yrs, f_italy_45_54_yrs, f_japan_0_4_yrs, f_malta_55_64_yrs, f_iran_tot, f_ireland_5_14_yrs, f_malta_tot, f_iraq_tot, f_hong_kong_25_44_yrs, f_lebanon_45_54_yrs, f_egypt_0_4_yrs, f_italy_0_4_yrs, f_malta_25_44_yrs, f_indonesia_0_4_yrs, f_iran_0_4_yrs, f_croatia_65_74_yrs, f_iran_15_24_yrs, f_malaysia_25_44_yrs, f_india_45_54_yrs, f_ireland_45_54_yrs, f_germany_15_24_yrs, f_hong_kong_85_yrs_ov, f_malaysia_85_yrs_ov, f_japan_25_44_yrs, f_iraq_55_64_yrs, f_malaysia_tot, f_egypt_45_54_yrs, f_india_15_24_yrs, f_china_5_14_yrs, f_indonesia_55_64_yrs, f_france_85_yrs_ov, f_england_tot, f_croatia_15_24_yrs, f_croatia_tot, f_malta_0_4_yrs, f_malaysia_75_84_yrs, f_greece_45_54_yrs, f_egypt_tot, f_iran_5_14_yrs, f_england_85_yrs_ov, f_japan_75_84_yrs, f_ireland_tot, f_fiji_75_84_yrs, f_india_65_74_yrs, f_iraq_65_74_yrs, f_ireland_15_24_yrs, f_india_85_yrs_ov, f_ireland_25_44_yrs, lga_name_2016, f_iran_25_44_yrs, f_croatia_45_54_yrs, f_croatia_75_84_yrs, f_england_15_24_yrs, f_croatia_0_4_yrs, f_indonesia_45_54_yrs, f_france_75_84_yrs, f_france_55_64_yrs, f_korea_south_75_84_yrs, f_ireland_55_64_yrs, f_england_55_64_yrs, f_iran_85_yrs_ov, f_france_15_24_yrs, f_iraq_15_24_yrs, f_fiji_85_yrs_ov, f_greece_75_84_yrs, f_fiji_0_4_yrs, f_lebanon_tot, f_egypt_15_24_yrs, f_greece_15_24_yrs, f_iran_75_84_yrs, f_malaysia_15_24_yrs, f_malaysia_5_14_yrs, f_korea_south_15_24_yrs, f_iran_45_54_yrs, f_italy_55_64_yrs
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40250",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Anangu Pitjantjatjara (AC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,3,8,0,0,0,0,3,0,0,0,0,15,3,0,0,0,3,0,4,72,0,0,0,0,0,0,0,0,95,"40310",0,3,0,0,0,0,0,0,10,0,3,15,3,3,0,3,169,0,7,0,0,0,0,0,0,0,0,165,0,0,0,22,0,24,0,0,0,0,0,0,0,13,0,0,9,0,3,0,7,0,15,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,3,0,0,0,99,0,15,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,15,0,0,0,0,0,741,0,0,0,0,0,0,0,24,0,11,0,0,0,0,0,4,"Barossa (DC)",0,0,0,13,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,"40430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Barunga West (DC)",0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,11,0,0,0,0,0,0,0,25,0,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,4,0,0,3,0,32,"40520",0,0,0,0,0,24,0,0,3,0,0,25,0,0,0,11,42,0,3,3,4,0,0,0,0,0,0,43,0,0,0,3,0,5,0,0,0,0,0,0,3,0,0,0,3,0,3,3,3,0,9,0,55,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,82,0,4,0,0,0,0,0,21,7,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,179,0,18,0,0,4,0,0,6,0,6,0,6,0,0,0,3,"Berri and Barmera (DC)",0,0,8,6,0,0,0,0,0,0,34,0,0,0,0,40,0,8,0,0,0,0,0,0,0,3
21,0,0,21,5,0,180,0,0,10,0,239,42,4,0,3,23,29,19,9,3,17,0,58,124,4,0,0,0,0,17,14,9,130,"40700",17,5,3,0,5,27,0,5,14,262,77,343,20,70,0,106,182,7,107,90,4,22,5,5,8,0,0,222,3,4,44,20,0,67,3,4,8,3,6,148,3,91,0,16,40,0,85,56,25,4,1212,3,470,14,8,4,0,12,6,0,26,0,77,0,6,0,50,0,5,0,80,11,13,4,10,0,12,6,203,0,35,3,110,9,537,5,21,0,0,3,186,17,20,14,3,5,148,0,17,6,49,3,0,0,0,0,4,9,15,135,42,7,5,0,3,34,0,449,0,55,93,14,0,1095,0,29,0,18,8,34,12,73,0,33,0,32,0,0,3,3,"Burnside (C)",77,3,6,58,0,12,3,3,0,4,206,3,0,0,0,37,0,41,0,0,3,49,26,48,22,55
33,0,0,34,6,3,160,3,0,3,0,465,27,4,6,3,24,40,33,35,10,3,3,54,91,0,0,3,4,0,16,15,5,156,"40910",18,11,7,4,0,63,0,15,11,211,57,1777,11,56,18,574,185,17,582,88,10,24,17,9,3,0,0,157,3,3,39,43,0,67,0,0,7,3,3,109,15,32,0,4,23,0,127,72,24,0,1076,9,757,14,9,0,0,0,18,5,11,0,51,0,0,0,246,0,18,0,41,3,14,5,8,0,16,3,254,4,40,9,176,3,534,13,33,3,0,0,187,20,8,66,0,3,166,4,31,25,55,18,0,4,0,0,0,11,16,163,63,5,4,0,3,18,3,454,7,70,49,4,0,888,0,49,0,14,9,58,14,85,0,43,0,14,0,0,8,7,"Campbelltown (C) (SA)",82,15,14,29,0,8,3,0,0,6,159,3,0,0,0,48,0,84,9,0,4,71,43,28,17,265
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cleve (DC)",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"41330",0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Coober Pedy (DC)",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,73,"41560",0,0,0,0,0,3,0,0,0,0,0,16,0,0,0,7,90,0,9,3,0,0,0,0,0,0,0,51,0,0,0,0,0,14,0,0,3,0,0,0,0,6,0,0,3,0,3,3,0,0,13,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,3,0,0,0,0,22,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,350,0,4,0,0,0,0,0,23,0,3,0,0,0,0,0,0,"Copper Coast (DC)",0,0,0,4,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"41750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Elliston (DC)",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Franklin Harbour (DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,3,0,0,0,4,0,0,0,0,12,0,3,0,0,6,3,0,0,7,0,0,15,83,0,0,0,0,0,0,0,0,226,"42030",0,5,0,0,0,8,0,0,15,4,3,63,3,3,0,22,242,0,23,0,0,0,0,0,0,0,0,243,0,0,0,4,0,23,0,0,4,0,0,9,0,13,0,0,8,0,8,4,9,0,23,0,22,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,4,0,0,0,3,0,0,0,10,0,0,0,14,0,5,3,0,0,0,0,63,0,4,5,0,3,3,0,7,0,0,0,0,0,0,0,0,3,0,6,0,4,0,0,0,3,0,20,0,0,0,0,0,1228,0,3,0,0,0,0,0,101,0,20,0,3,0,0,0,0,"Gawler (T)",3,0,0,24,0,0,0,3,0,5,296,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,"42110",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Goyder (DC)",0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,"42250",0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,4,23,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"Grant (DC)",0,0,0,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,"41830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Flinders Ranges (DC)",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,3,0,0,39,0,0,4,0,102,8,3,6,0,19,6,8,5,0,9,0,34,228,4,0,0,3,0,6,3,9,177,"42600",0,8,0,7,3,9,0,0,17,22,3,90,4,9,0,19,247,3,25,11,3,0,0,5,10,0,0,263,0,0,7,29,0,34,3,0,12,0,0,16,4,61,0,0,26,0,29,18,12,0,162,0,170,0,4,3,0,3,5,0,4,0,7,3,0,3,16,0,0,0,32,0,3,0,0,0,6,0,47,0,4,0,34,0,85,5,4,0,0,4,132,4,19,8,0,3,66,6,12,3,9,3,0,0,0,0,0,5,3,10,14,10,3,0,0,24,0,44,0,13,12,0,0,1421,0,21,0,4,0,22,3,126,0,83,0,16,0,9,3,20,"Holdfast Bay (C)",32,3,7,70,0,4,3,6,0,18,240,3,0,0,0,7,0,9,0,0,3,3,7,8,9,21
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,4,4,0,0,0,0,0,0,0,0,9,"42750",0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,28,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,125,0,4,0,0,0,0,0,6,0,4,0,0,0,0,0,0,"Kangaroo Island (DC)",0,0,0,3,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"43080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Karoonda East Murray (DC)",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"43360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kingston (DC) (SA)",0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,44,0,0,0,0,0,0,0,3,52,"43650",0,3,0,0,0,0,0,0,3,0,3,9,0,0,0,3,91,0,5,0,0,0,0,0,0,0,0,136,0,0,0,0,0,13,0,0,3,0,0,0,0,9,0,0,11,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,5,3,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,504,0,0,0,0,0,3,0,11,0,11,0,0,0,0,0,0,"Light (RegC)",0,0,0,19,0,0,0,0,0,4,133,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,"43710",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"Lower Eyre Peninsula (DC)",0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8,3,0,0,0,0,0,0,20,0,0,0,0,6,5,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,18,"43790",0,0,0,0,0,11,0,0,0,0,0,18,5,0,0,3,46,0,3,0,3,0,0,0,0,0,0,25,0,0,0,8,0,10,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,0,10,0,42,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,28,0,3,0,0,0,0,0,29,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,5,0,0,0,0,3,0,11,0,0,3,0,0,151,0,3,0,0,0,0,0,4,0,5,0,3,0,0,0,3,"Loxton Waikerie (DC)",0,0,0,7,0,0,0,0,0,0,30,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,24,"43920",0,3,0,0,0,7,0,0,0,0,0,24,0,0,0,11,57,0,6,0,0,0,0,0,0,0,0,90,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,11,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,"Mallala (DC)",3,0,0,4,0,0,0,0,0,3,87,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
3,0,5,4,0,0,3,0,0,3,0,24,0,0,0,0,37,3,0,0,7,3,0,18,150,3,0,0,0,0,0,5,0,133,"44550",0,4,0,0,0,3,0,0,18,0,13,30,4,5,0,9,194,0,5,3,0,0,0,0,0,0,0,248,0,0,0,20,0,31,3,0,3,0,0,3,0,32,0,0,16,0,10,3,8,0,29,0,53,0,0,0,0,0,0,3,6,0,0,0,0,0,3,0,0,0,33,0,0,0,0,0,0,0,15,0,0,0,6,0,12,3,5,0,0,0,136,0,22,0,0,3,0,0,7,0,0,0,0,0,0,0,0,5,0,14,4,6,0,0,0,13,0,35,0,8,0,5,0,1106,0,4,0,0,0,0,0,37,0,25,0,3,0,0,3,6,"Mount Barker (DC)",0,0,0,55,0,3,0,3,0,0,259,0,3,0,0,0,0,0,0,0,0,3,0,5,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"43220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kimba (DC)",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"44000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maralinga Tjarutja (AC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,6,29,26,0,143,0,0,12,0,549,36,7,11,4,40,51,24,10,15,6,8,82,499,6,7,0,9,3,16,17,14,327,"44060",16,20,0,10,8,65,0,10,20,253,36,233,62,32,19,56,453,11,67,101,3,9,6,10,7,0,0,663,3,6,40,52,0,74,3,3,20,6,3,115,16,169,0,0,38,0,65,87,40,8,1216,3,902,6,21,7,0,6,10,0,16,0,21,5,0,0,38,3,4,0,110,8,22,8,15,0,28,0,115,4,21,3,209,4,638,11,5,0,0,3,288,16,42,15,0,7,239,11,28,37,58,12,0,0,3,0,3,19,19,118,69,24,9,0,5,61,0,274,11,68,33,5,6,3039,0,66,0,10,9,92,16,180,5,153,3,24,0,5,9,46,"Marion (C)",108,12,14,223,0,11,8,3,0,12,514,3,0,0,0,76,0,54,7,0,6,40,14,23,31,41
