m_se_europe_nfd_85_yrs_ov, f_bangladesh_45_54_yrs, m_taiwan_45_54_yrs, f_bangladesh_5_14_yrs, f_bosnia_herzegov_45_54_yrs, m_usa_75_84_yrs, f_bosnia_herzegov_55_64_yrs, m_taiwan_15_24_yrs, m_vietnam_65_74_yrs, m_se_europe_nfd_75_84_yrs, m_turkey_0_4_yrs, m_taiwan_85_yrs_ov, f_afghanistan_5_14_yrs, f_canada_55_64_yrs, f_bangladesh_25_44_yrs, m_sri_lanka_tot, m_zimbabwe_tot, f_australia_65_74_yrs, m_zimbabwe_75_84_yrs, f_chile_15_24_yrs, f_bosnia_herzegov_0_4_yrs, f_canada_0_4_yrs, m_vietnam_15_24_yrs, m_usa_85_yrs_ov, m_elsewhere_85_yrs_ov, m_wales_85_yrs_ov, m_wales_45_54_yrs, m_elsewhere_15_24_yrs, m_elsewhere_25_44_yrs, m_cob_ns_45_54_yrs, lga_code_2016, m_elsewhere_0_4_yrs, f_australia_0_4_yrs, m_vietnam_25_44_yrs, f_bangladesh_0_4_yrs, m_cob_ns_5_14_yrs, f_cambodia_75_84_yrs, f_bangladesh_55_64_yrs, f_chile_75_84_yrs, f_bangladesh_tot, f_chile_55_64_yrs, m_thailand_45_54_yrs, m_tot_85_yrs_ov, m_usa_65_74_yrs, m_elsewhere_55_64_yrs, m_turkey_tot, f_canada_5_14_yrs, m_cob_ns_tot, m_sri_lanka_0_4_yrs, m_taiwan_75_84_yrs, m_turkey_65_74_yrs, m_vietnam_5_14_yrs, m_sri_lanka_5_14_yrs, m_zimbabwe_45_54_yrs, f_chile_45_54_yrs, f_bosnia_herzegov_15_24_yrs, m_usa_5_14_yrs, f_bangladesh_15_24_yrs, m_wales_15_24_yrs, m_sri_lanka_15_24_yrs, m_thailand_15_24_yrs, m_zimbabwe_5_14_yrs, m_fyrom_45_54_yrs, m_fyrom_65_74_yrs, f_afghanistan_0_4_yrs, m_se_europe_nfd_15_24_yrs, m_tot_tot, f_chile_0_4_yrs, m_tot_75_84_yrs, m_tot_0_4_yrs, m_turkey_55_64_yrs, m_taiwan_55_64_yrs, m_zimbabwe_15_24_yrs, m_fyrom_75_84_yrs, m_se_europe_nfd_45_54_yrs, m_vietnam_tot, f_australia_5_14_yrs, f_afghanistan_45_54_yrs, m_wales_55_64_yrs, f_bosnia_herzegov_85_yrs_ov, m_fyrom_tot, f_cambodia_85_yrs_ov, m_taiwan_25_44_yrs, m_zimbabwe_0_4_yrs, f_cambodia_65_74_yrs, m_sri_lanka_75_84_yrs, f_afghanistan_75_84_yrs, f_bosnia_herzegov_tot, m_wales_75_84_yrs, m_thailand_85_yrs_ov, m_elsewhere_45_54_yrs, m_wales_tot, f_australia_15_24_yrs, m_taiwan_tot, f_canada_15_24_yrs, m_elsewhere_5_14_yrs, m_taiwan_5_14_yrs, m_wales_0_4_yrs, m_usa_tot, f_cambodia_45_54_yrs, m_usa_55_64_yrs, f_afghanistan_55_64_yrs, m_usa_0_4_yrs, f_canada_85_yrs_ov, m_turkey_45_54_yrs, f_bangladesh_85_yrs_ov, m_vietnam_45_54_yrs, m_vietnam_85_yrs_ov, m_sri_lanka_25_44_yrs, m_cob_ns_65_74_yrs, f_australia_tot, m_wales_25_44_yrs, m_zimbabwe_85_yrs_ov, m_fyrom_85_yrs_ov, m_tot_45_54_yrs, f_canada_25_44_yrs, m_se_europe_nfd_tot, f_australia_25_44_yrs, f_australia_45_54_yrs, f_chile_65_74_yrs, m_cob_ns_15_24_yrs, f_cambodia_tot, m_usa_15_24_yrs, f_cambodia_0_4_yrs, m_elsewhere_75_84_yrs, m_wales_5_14_yrs, f_cambodia_25_44_yrs, m_cob_ns_85_yrs_ov, m_tot_65_74_yrs, m_usa_45_54_yrs, f_bosnia_herzegov_65_74_yrs, m_thailand_25_44_yrs, m_thailand_tot, m_zimbabwe_25_44_yrs, m_tot_5_14_yrs, m_turkey_5_14_yrs, m_fyrom_5_14_yrs, m_sri_lanka_45_54_yrs, m_taiwan_0_4_yrs, f_cambodia_5_14_yrs, m_elsewhere_tot, m_cob_ns_75_84_yrs, m_turkey_75_84_yrs, m_wales_65_74_yrs, m_cob_ns_55_64_yrs, f_chile_85_yrs_ov, m_vietnam_0_4_yrs, m_taiwan_65_74_yrs, f_bosnia_herzegov_75_84_yrs, f_cambodia_15_24_yrs, m_tot_55_64_yrs, m_sri_lanka_85_yrs_ov, m_se_europe_nfd_65_74_yrs, f_bosnia_herzegov_25_44_yrs, m_thailand_55_64_yrs, m_zimbabwe_55_64_yrs, m_cob_ns_0_4_yrs, m_cob_ns_25_44_yrs, f_australia_85_yrs_ov, m_turkey_25_44_yrs, f_bangladesh_65_74_yrs, m_sri_lanka_65_74_yrs, m_sri_lanka_55_64_yrs, f_afghanistan_15_24_yrs, m_zimbabwe_65_74_yrs, m_thailand_0_4_yrs, f_afghanistan_85_yrs_ov, m_tot_15_24_yrs, f_chile_25_44_yrs, m_se_europe_nfd_25_44_yrs, m_fyrom_15_24_yrs, f_australia_75_84_yrs, m_thailand_75_84_yrs, f_canada_45_54_yrs, f_afghanistan_tot, m_thailand_5_14_yrs, m_thailand_65_74_yrs, lga_name_2016, f_chile_tot, f_canada_tot, f_bangladesh_75_84_yrs, f_afghanistan_25_44_yrs, f_canada_75_84_yrs, m_tot_25_44_yrs, m_vietnam_75_84_yrs, m_elsewhere_65_74_yrs, f_bosnia_herzegov_5_14_yrs, m_turkey_15_24_yrs, m_se_europe_nfd_5_14_yrs, m_se_europe_nfd_55_64_yrs, m_fyrom_0_4_yrs, m_se_europe_nfd_0_4_yrs, m_fyrom_55_64_yrs, f_cambodia_55_64_yrs, m_usa_25_44_yrs, f_australia_55_64_yrs, f_afghanistan_65_74_yrs, m_vietnam_55_64_yrs, f_chile_5_14_yrs, m_fyrom_25_44_yrs, f_canada_65_74_yrs, m_turkey_85_yrs_ov
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,133,0,0,0,0,0,0,0,0,4,0,6,68,"51680",0,125,0,0,28,0,0,0,0,0,0,12,0,6,0,0,287,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2781,0,133,133,0,0,0,0,0,0,339,0,3,0,0,0,0,0,0,0,0,0,0,0,8,7,219,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,24,1756,0,0,0,476,0,0,401,243,0,27,0,0,0,3,0,0,0,287,4,0,0,0,0,400,0,0,0,0,0,29,19,0,0,52,0,0,0,0,0,419,0,0,0,0,0,4,67,11,0,0,0,0,0,3,0,0,333,0,0,0,57,0,0,0,0,0,"Chittering (S)",0,3,0,0,0,582,0,9,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,7,"52100",0,36,0,0,12,0,0,0,0,0,0,14,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,0,42,35,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,411,0,0,0,75,0,0,91,45,0,11,0,0,0,0,0,0,3,70,0,0,0,0,0,85,0,0,0,0,0,0,9,0,0,11,0,0,0,0,0,94,0,0,0,0,0,3,20,11,0,0,0,0,0,0,0,0,59,0,0,0,32,0,0,0,0,0,"Corrigin (S)",0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,"52380",0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,53,0,0,0,14,0,0,11,8,0,3,0,0,0,0,0,0,0,28,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,25,0,0,0,0,0,3,10,0,0,0,0,0,0,3,0,0,7,0,0,0,3,0,0,0,0,0,"Cue (S)",0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,6,"52450",0,45,0,0,7,0,0,0,0,0,0,11,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,0,34,38,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,458,0,0,0,87,0,0,109,55,0,8,0,0,0,0,0,0,3,80,0,0,0,0,0,103,0,0,0,0,0,7,10,0,0,9,0,0,0,0,0,107,0,0,0,0,0,3,14,11,0,0,0,0,0,0,0,0,172,0,0,0,27,0,0,0,0,0,"Cunderdin (S)",0,3,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,15,18,386,0,0,0,0,0,0,0,0,0,15,49,35,"51750",4,158,0,0,36,0,0,0,4,0,0,139,3,23,0,0,347,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4875,0,318,216,0,0,7,0,0,3,399,0,0,0,0,0,0,0,0,0,0,3,0,0,13,7,434,0,0,23,0,0,53,0,6,0,0,0,0,0,0,0,0,36,3232,0,0,0,586,8,0,608,388,0,45,0,8,0,9,0,0,11,489,3,0,0,4,6,660,0,0,3,0,0,146,33,0,4,44,0,0,0,0,0,551,3,0,0,0,7,13,99,217,0,0,7,0,0,0,0,0,840,3,0,0,288,0,8,0,3,0,"Claremont (T)",11,31,0,0,4,1070,0,14,0,0,0,0,0,0,0,0,12,359,0,0,0,0,5,0
0,6,4,3,38,6,42,6,4,16,0,0,0,14,34,128,213,1551,3,0,0,0,3,0,25,7,28,148,696,530,"51820",27,3419,20,0,303,0,0,9,50,11,5,491,13,292,24,5,3489,0,0,3,5,14,36,15,8,25,3,8,9,13,13,4,3,0,4,51565,0,1755,3791,0,0,24,6,13,68,5156,4,22,5,11,0,57,0,0,3,0,173,4,0,370,126,4609,74,14,124,0,0,200,0,30,0,0,0,10,0,22,0,52,260,31271,39,0,0,7078,64,116,8948,3626,4,377,10,19,0,89,3,10,70,3391,39,11,20,57,93,6803,0,0,24,0,0,2011,186,5,17,398,0,0,3,7,0,5237,0,17,64,3,38,188,1173,408,10,3,11,15,3,9,9,0,6634,21,34,0,817,0,26,15,10,0,"Cockburn (C)",65,135,0,11,3,16391,3,238,0,0,0,25,0,0,3,0,76,2730,0,10,3,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,339,0,0,0,0,0,0,0,0,0,0,5,61,"51890",0,234,3,0,39,0,0,0,0,0,0,64,3,0,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4435,0,197,276,0,0,0,0,0,4,511,0,4,0,0,0,0,0,0,0,0,0,0,0,9,8,445,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,54,3404,0,0,0,601,0,0,807,438,0,45,0,0,0,0,0,0,14,511,0,0,0,0,0,589,0,0,0,0,0,19,43,0,0,74,0,0,0,0,0,687,0,0,0,0,0,19,105,50,0,0,0,0,0,0,0,0,569,0,0,0,132,0,0,0,0,0,"Collie (S)",0,3,0,0,0,947,0,3,0,0,0,0,0,0,0,0,0,451,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,281,0,0,0,0,0,0,0,0,0,9,25,49,"52170",3,135,0,0,18,0,0,0,0,0,0,64,4,19,4,0,265,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3736,0,174,185,0,0,0,0,0,0,392,0,4,0,0,0,0,0,0,0,0,0,0,0,17,10,323,0,3,3,0,0,51,0,9,0,3,0,0,0,0,0,0,30,2626,0,0,0,541,9,3,549,363,0,24,0,3,0,3,0,0,4,416,4,0,0,0,3,500,0,0,0,0,0,91,10,0,3,40,0,0,0,0,0,539,0,0,0,0,7,16,72,99,0,0,0,0,0,0,0,0,436,0,0,0,136,0,9,0,0,0,"Cottesloe (T)",0,20,0,0,0,864,0,13,0,0,0,0,0,0,0,0,11,352,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,9,"52240",0,30,0,0,6,0,0,0,0,0,0,10,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,34,28,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,386,0,0,0,71,0,0,84,50,0,4,0,0,0,0,0,0,0,77,0,0,0,0,0,67,0,0,0,0,0,8,6,0,0,13,0,0,0,0,0,100,0,0,0,0,0,0,19,7,0,0,0,0,0,0,0,0,29,0,0,0,20,0,0,0,0,0,"Cranbrook (S)",0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,7,"52310",0,20,0,0,11,0,0,0,0,0,0,8,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,22,15,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,301,0,0,0,61,0,0,68,50,0,11,0,0,0,0,0,0,0,84,0,0,0,0,0,62,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,81,0,0,0,0,0,3,18,3,0,0,0,0,0,0,0,0,32,0,0,0,15,0,0,0,0,0,"Cuballing (S)",0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0,0,0,0,0,0,0,0,15,"52520",0,36,0,0,5,0,0,0,0,0,0,8,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,0,32,64,0,0,0,0,0,0,67,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,448,0,0,0,94,0,0,115,60,0,5,0,0,0,0,0,0,0,58,0,0,0,0,0,106,0,0,0,0,0,5,4,0,0,11,0,0,0,0,0,124,0,0,0,0,0,3,25,13,0,0,0,0,0,0,0,0,73,0,0,0,29,0,0,0,0,0,"Dalwallinu (S)",0,0,0,0,0,233,0,4,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,159,0,0,0,0,0,0,0,0,0,0,6,22,"52590",0,72,0,0,14,0,0,0,0,0,0,20,0,6,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698,0,119,104,0,0,0,0,0,0,132,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,91,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,1125,0,0,0,241,3,0,236,156,0,3,0,0,0,3,0,0,3,258,0,0,0,0,0,165,0,0,0,0,0,19,19,0,0,35,0,0,0,0,0,293,0,0,0,0,0,7,43,20,0,0,0,0,0,0,0,0,126,0,0,0,73,0,0,0,0,0,"Dandaragan (S)",0,6,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,33,367,0,0,0,0,0,0,3,0,3,3,10,76,"52660",0,470,0,0,60,0,0,0,3,0,0,113,6,10,0,0,517,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,6938,0,314,540,0,0,4,0,0,4,874,0,7,0,0,0,0,0,0,0,0,0,0,0,6,11,709,0,3,3,0,0,17,0,3,0,0,0,0,0,0,0,3,60,5435,3,0,0,937,0,0,1378,674,0,57,0,0,0,4,0,0,11,610,0,0,0,4,13,981,0,0,0,0,0,44,30,0,3,73,0,0,0,0,0,796,0,0,0,0,3,29,128,104,0,0,0,0,0,0,0,0,867,0,0,0,254,0,0,3,5,0,"Dardanup (S)",3,7,0,0,0,1771,0,13,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,16,239,0,0,0,0,0,0,3,0,0,0,8,53,"52730",0,119,3,0,42,0,0,0,0,0,0,47,3,8,0,0,313,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,2904,0,214,143,0,0,0,0,0,9,303,0,4,0,0,0,0,0,0,0,0,0,3,0,3,10,200,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,0,44,1933,0,0,0,415,3,0,397,277,0,16,0,3,0,6,0,0,8,459,3,0,0,0,3,391,0,0,0,0,0,41,29,0,5,60,0,0,0,0,0,500,0,0,0,0,5,13,50,36,0,0,0,0,0,8,0,0,280,0,0,0,83,0,3,0,0,0,"Denmark (S)",0,14,0,0,0,444,0,10,0,0,0,0,0,0,0,0,3,286,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,100,0,0,0,0,0,0,0,0,0,0,8,44,"52800",0,304,0,0,34,0,0,0,0,0,0,14,0,3,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3899,0,46,386,0,0,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,470,5,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,24,3178,0,0,0,470,3,0,979,377,0,43,0,0,0,0,0,0,0,194,0,0,0,0,3,626,0,0,0,0,0,26,3,0,0,48,0,0,0,0,0,401,0,0,0,0,3,22,95,18,0,0,0,0,0,3,0,0,563,0,0,0,50,0,0,0,0,0,"Derby-West Kimberley (S)",0,3,0,0,0,1190,0,7,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,237,0,0,0,0,0,0,0,3,3,0,3,45,"52870",0,135,4,0,30,0,0,0,0,0,0,45,0,5,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2899,0,152,168,0,0,0,0,0,4,324,0,3,0,0,0,14,0,0,0,0,0,0,0,3,13,206,14,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,53,2123,0,0,0,409,0,0,435,305,0,26,0,0,0,4,0,0,3,426,0,0,0,0,0,361,0,0,0,0,0,19,16,0,0,52,0,0,0,0,0,494,0,0,0,0,3,11,65,40,0,0,0,0,0,0,0,0,276,0,0,0,104,0,0,0,0,0,"Donnybrook-Balingup (S)",0,3,0,0,0,578,0,3,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,6,"52940",0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,16,35,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,279,0,0,0,53,0,0,67,27,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,46,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,46,0,0,0,0,0,4,9,7,0,0,0,0,0,0,0,0,28,0,0,0,20,0,0,0,0,0,"Dowerin (S)",0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0
0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,8,219,4,0,0,0,0,0,0,0,0,3,8,42,"53570",0,108,3,0,29,0,0,0,0,0,0,38,0,8,0,0,326,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,2702,0,185,136,0,0,3,0,0,10,259,0,0,0,3,0,21,0,0,0,0,0,0,0,4,5,149,21,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,51,1624,0,0,0,370,0,4,324,203,0,31,0,5,0,3,0,0,11,434,0,0,0,0,0,316,0,0,0,0,0,39,23,0,0,61,0,0,0,0,0,469,0,3,0,0,0,11,63,25,0,0,0,0,0,0,0,0,234,0,0,0,86,0,0,0,0,0,"Gingin (S)",0,3,0,0,0,525,0,6,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,24,"53640",0,41,0,0,8,0,0,0,0,0,0,7,0,3,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,0,21,46,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,418,0,0,0,102,0,0,110,49,0,6,0,0,0,0,0,0,0,60,0,0,0,0,0,75,0,0,0,0,0,4,4,0,0,17,0,0,0,0,0,111,0,0,0,0,0,3,21,4,0,0,0,0,0,0,0,0,62,0,0,0,13,0,0,0,0,0,"Gnowangerup (S)",0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,13,"54130",0,29,0,0,9,0,0,0,0,0,0,8,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,24,42,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,361,0,0,0,92,0,0,90,65,0,3,0,0,0,0,0,0,0,59,0,0,0,0,0,79,0,0,0,0,0,4,5,0,0,17,0,0,0,0,0,102,0,0,0,0,0,7,26,3,0,0,0,0,0,0,0,0,46,0,0,0,11,0,0,0,0,0,"Jerramungup (S)",0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,"53010",0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,26,37,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,251,0,0,0,47,0,0,69,33,0,3,0,0,0,0,0,0,0,41,0,0,0,0,0,32,0,0,0,0,0,0,6,0,0,14,0,0,0,0,0,62,0,0,0,0,0,3,10,3,0,0,0,0,0,0,0,0,19,0,0,0,14,0,0,0,0,0,"Dumbleyung (S)",0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,24,"53080",0,8,0,0,0,0,0,0,0,0,0,3,0,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,13,13,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,210,0,0,0,89,0,0,48,33,0,0,0,0,0,3,0,0,0,60,0,0,0,0,0,36,0,0,0,0,0,14,0,0,0,13,0,0,0,0,0,83,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,21,0,0,0,9,0,0,0,0,0,"Dundas (S)",0,0,0,0,0,100,0,3,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,11,182,0,0,0,0,3,0,6,0,8,0,10,40,"53150",0,152,0,0,11,0,0,0,0,0,0,63,3,12,0,0,254,0,0,0,3,0,5,0,0,4,0,0,0,0,0,0,0,0,0,3539,0,182,173,0,0,0,0,0,4,453,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,375,0,0,6,0,0,28,0,3,0,0,0,0,0,0,0,0,19,2685,4,0,0,611,0,0,575,427,0,18,0,8,0,11,0,0,19,306,7,0,0,3,0,470,0,0,0,0,0,70,27,0,3,33,0,0,0,0,0,523,0,0,0,0,0,11,77,40,0,0,0,0,0,3,0,0,409,0,0,0,121,0,6,0,0,0,"East Fremantle (T)",0,12,0,0,3,806,0,9,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,60,50,0,0,0,0,0,0,0,0,0,3,62,283,"53220",0,245,8,0,38,0,0,0,0,0,0,0,0,10,0,0,1513,0,0,0,0,0,18,0,0,3,0,0,0,6,4,0,0,0,0,7060,0,11,322,0,0,0,0,0,10,399,0,0,0,3,0,0,0,0,0,0,0,0,0,23,8,323,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,3,20,2366,3,0,0,1190,3,3,921,268,0,101,0,0,0,0,0,0,0,127,3,0,10,11,29,506,0,0,0,0,0,107,0,0,0,162,0,0,0,0,0,672,0,0,0,0,9,37,873,3,0,0,0,0,0,0,0,0,568,0,0,0,3,0,0,0,0,0,"East Pilbara (S)",0,6,0,0,0,3667,0,4,0,0,0,3,0,0,0,0,4,154,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,463,0,0,0,0,0,0,4,0,0,0,9,160,"53290",0,386,0,0,96,0,0,0,0,0,0,96,0,9,0,0,944,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,7165,0,329,480,0,0,3,0,0,5,866,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,665,3,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,93,5285,0,0,0,1092,4,0,1223,690,0,122,0,0,0,3,0,0,11,683,0,0,0,3,11,1020,0,0,0,0,0,34,43,0,0,121,0,0,0,0,0,896,0,0,0,0,0,64,236,106,0,0,0,0,0,0,0,0,917,0,0,0,264,0,4,0,0,0,"Esperance (S)",0,11,0,0,0,1650,0,8,0,0,0,0,0,0,0,0,7,634,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,0,0,0,0,0,0,0,0,0,0,6,25,"53360",0,90,0,0,17,0,0,0,0,0,0,3,3,3,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428,0,43,101,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,93,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,11,937,3,0,0,224,0,0,298,129,0,21,0,0,0,0,0,0,0,137,3,0,0,0,8,195,0,0,0,0,0,16,6,0,0,17,0,0,0,0,0,177,0,0,0,0,0,10,54,3,0,0,0,0,0,0,0,0,134,0,0,0,14,0,0,0,0,0,"Exmouth (S)",0,3,0,0,0,417,0,0,0,0,0,0,0,0,0,0,8,94,0,0,0,0,0,0
