p_iran_tot, p_ireland_65_74_yrs, p_korea_south_5_14_yrs, p_nthern_ireland_25_44_yrs, p_hong_kong_5_14_yrs, p_italy_75_84_yrs, p_italy_0_4_yrs, p_iraq_0_4_yrs, p_iraq_75_84_yrs, p_myanmar_25_44_yrs, p_japan_65_74_yrs, p_pakistan_0_4_yrs, p_myanmar_0_4_yrs, p_myanmar_75_84_yrs, p_new_zealand_0_4_yrs, p_india_55_64_yrs, p_nepal_45_54_yrs, p_myanmar_55_64_yrs, p_japan_45_54_yrs, p_iran_25_44_yrs, p_greece_5_14_yrs, p_netherlands_0_4_yrs, p_myanmar_45_54_yrs, p_ireland_55_64_yrs, p_malaysia_tot, p_nthern_ireland_5_14_yrs, p_malta_85_yrs_ov, p_malta_65_74_yrs, p_myanmar_65_74_yrs, p_iraq_55_64_yrs, p_hong_kong_85_yrs_ov, lga_code_2016, p_myanmar_5_14_yrs, p_korea_south_0_4_yrs, p_indonesia_85_yrs_ov, p_netherlands_5_14_yrs, p_malta_15_24_yrs, p_myanmar_15_24_yrs, p_korea_south_15_24_yrs, p_malta_55_64_yrs, p_lebanon_75_84_yrs, p_iraq_tot, p_italy_25_44_yrs, p_korea_south_tot, p_ireland_0_4_yrs, p_lebanon_0_4_yrs, p_nthern_ireland_75_84_yrs, p_mauritius_tot, p_nthern_ireland_0_4_yrs, p_iraq_15_24_yrs, p_indonesia_75_84_yrs, p_nepal_55_64_yrs, p_ireland_85_yrs_ov, p_netherlands_75_84_yrs, p_pakistan_55_64_yrs, p_iran_65_74_yrs, p_iran_75_84_yrs, p_india_45_54_yrs, p_malaysia_25_44_yrs, p_hong_kong_15_24_yrs, p_pakistan_15_24_yrs, p_greece_tot, p_india_65_74_yrs, p_ireland_75_84_yrs, p_hong_kong_45_54_yrs, p_mauritius_25_44_yrs, p_malta_25_44_yrs, p_nepal_15_24_yrs, p_india_75_84_yrs, p_hong_kong_0_4_yrs, p_myanmar_tot, p_greece_65_74_yrs, p_hong_kong_tot, p_malaysia_45_54_yrs, p_iran_5_14_yrs, p_iran_45_54_yrs, p_mauritius_85_yrs_ov, p_nepal_5_14_yrs, p_nepal_65_74_yrs, p_japan_tot, p_new_zealand_25_44_yrs, p_hong_kong_25_44_yrs, p_iran_0_4_yrs, p_iran_85_yrs_ov, p_japan_55_64_yrs, p_indonesia_65_74_yrs, p_japan_0_4_yrs, p_india_0_4_yrs, p_ireland_15_24_yrs, p_japan_5_14_yrs, p_mauritius_75_84_yrs, p_pakistan_tot, p_nepal_0_4_yrs, p_netherlands_tot, p_iran_15_24_yrs, p_korea_south_45_54_yrs, p_nthern_ireland_15_24_yrs, p_iraq_25_44_yrs, p_indonesia_5_14_yrs, p_myanmar_85_yrs_ov, p_pakistan_45_54_yrs, p_korea_south_85_yrs_ov, p_new_zealand_45_54_yrs, p_indonesia_0_4_yrs, p_indonesia_25_44_yrs, p_lebanon_15_24_yrs, p_netherlands_15_24_yrs, p_pakistan_25_44_yrs, p_greece_25_44_yrs, p_nthern_ireland_85_yrs_ov, p_nepal_85_yrs_ov, p_nthern_ireland_65_74_yrs, p_indonesia_15_24_yrs, p_lebanon_85_yrs_ov, p_ireland_45_54_yrs, p_mauritius_5_14_yrs, p_mauritius_0_4_yrs, p_netherlands_65_74_yrs, p_korea_south_25_44_yrs, p_nepal_75_84_yrs, p_japan_15_24_yrs, p_iraq_85_yrs_ov, p_iraq_5_14_yrs, p_hong_kong_75_84_yrs, p_new_zealand_55_64_yrs, p_ireland_25_44_yrs, p_indonesia_45_54_yrs, p_mauritius_55_64_yrs, p_malta_75_84_yrs, p_new_zealand_75_84_yrs, p_malaysia_5_14_yrs, p_new_zealand_tot, p_india_5_14_yrs, p_indonesia_55_64_yrs, p_malaysia_0_4_yrs, p_greece_75_84_yrs, p_india_85_yrs_ov, p_new_zealand_5_14_yrs, p_italy_85_yrs_ov, p_malaysia_65_74_yrs, p_netherlands_85_yrs_ov, p_nthern_ireland_45_54_yrs, p_korea_south_55_64_yrs, p_iraq_45_54_yrs, p_greece_55_64_yrs, p_japan_25_44_yrs, p_malta_tot, p_malaysia_15_24_yrs, p_malaysia_75_84_yrs, p_new_zealand_65_74_yrs, p_malta_5_14_yrs, p_nthern_ireland_55_64_yrs, p_italy_65_74_yrs, p_netherlands_45_54_yrs, p_indonesia_tot, p_iran_55_64_yrs, p_pakistan_85_yrs_ov, p_italy_5_14_yrs, p_lebanon_5_14_yrs, p_mauritius_65_74_yrs, p_india_15_24_yrs, p_italy_15_24_yrs, p_greece_45_54_yrs, p_korea_south_65_74_yrs, p_greece_15_24_yrs, p_greece_85_yrs_ov, p_greece_0_4_yrs, p_nepal_25_44_yrs, p_new_zealand_15_24_yrs, p_malta_0_4_yrs, p_lebanon_65_74_yrs, p_lebanon_tot, p_malaysia_55_64_yrs, p_iraq_65_74_yrs, p_italy_45_54_yrs, p_korea_south_75_84_yrs, lga_name_2016, p_japan_85_yrs_ov, p_india_tot, p_nepal_tot, p_malaysia_85_yrs_ov, p_japan_75_84_yrs, p_lebanon_45_54_yrs, p_pakistan_5_14_yrs, p_hong_kong_55_64_yrs, p_italy_tot, p_pakistan_65_74_yrs, p_lebanon_55_64_yrs, p_ireland_5_14_yrs, p_lebanon_25_44_yrs, p_new_zealand_85_yrs_ov, p_nthern_ireland_tot, p_mauritius_15_24_yrs, p_netherlands_55_64_yrs, p_netherlands_25_44_yrs, p_hong_kong_65_74_yrs, p_mauritius_45_54_yrs, p_pakistan_75_84_yrs, p_ireland_tot, p_india_25_44_yrs, p_italy_55_64_yrs, p_malta_45_54_yrs
49,23,3,14,3,85,0,0,0,20,7,3,0,0,39,96,8,0,7,37,0,0,0,30,180,3,8,41,3,3,0,"21450",3,0,3,4,0,3,13,27,0,20,17,57,3,0,10,415,0,3,5,0,6,115,10,3,0,114,72,7,18,84,71,36,10,162,3,6,13,0,36,25,55,27,0,7,0,3,0,44,578,28,0,0,3,13,0,36,7,11,13,141,0,618,3,12,0,15,5,0,16,0,309,4,64,3,4,80,5,0,0,27,8,0,36,11,3,234,30,0,0,0,0,0,202,62,14,67,10,33,11,1640,85,3,4,20,8,166,32,13,31,24,0,0,15,25,90,22,10,97,0,14,97,40,115,4,0,3,4,38,100,3,14,0,0,3,0,12,208,0,3,38,12,0,43,0,"Cardinia (S)",0,1673,32,5,0,12,19,7,358,0,9,14,17,12,97,37,140,38,0,81,0,219,1150,72,10
885,89,49,54,29,348,0,8,17,79,6,60,0,3,169,1360,29,26,11,326,18,0,32,97,1531,10,17,157,14,73,0,"21610",9,3,7,10,3,11,48,100,24,651,83,418,9,6,49,3172,0,63,17,11,18,274,106,19,3,2234,487,42,433,793,642,63,80,986,12,42,267,8,176,207,455,279,174,101,70,27,3,115,2459,195,11,0,5,50,4,203,7,10,168,2397,4,1239,198,77,9,255,60,3,227,3,1033,11,415,29,13,1084,80,8,0,86,65,4,89,108,0,456,206,0,10,4,88,10,636,134,140,700,65,80,136,7112,1263,79,15,142,76,1166,119,116,106,80,23,114,185,71,386,179,29,219,0,73,511,70,836,43,3,11,26,366,1573,24,108,5,22,27,0,192,1333,0,67,707,275,27,178,0,"Casey (C)",0,17931,304,10,0,196,429,77,1658,47,155,45,208,20,361,195,233,63,21,578,7,544,10315,378,29
0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,"21670",0,0,0,0,0,0,0,11,0,0,3,0,0,0,5,0,0,0,0,0,0,11,0,0,0,3,0,0,0,11,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,0,6,0,79,0,0,0,0,0,0,0,0,25,0,0,0,0,4,3,4,0,4,0,0,0,0,0,35,0,0,0,0,0,0,27,0,0,0,0,9,0,102,0,0,0,0,0,3,3,0,8,0,0,0,4,0,12,0,0,14,0,5,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,4,0,0,0,0,"Central Goldfields (S)",0,36,7,0,0,0,0,0,20,0,4,0,0,3,18,0,14,0,0,0,0,9,19,0,0
9,3,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,23,0,0,7,0,0,0,"21750",0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,6,0,0,0,0,0,17,0,0,0,3,12,0,0,20,0,8,0,4,0,3,4,0,0,11,9,6,3,5,0,0,0,7,79,6,0,0,0,0,0,3,0,0,0,10,0,73,3,0,0,0,0,0,0,0,40,0,3,0,0,10,3,0,0,0,0,0,5,0,0,29,3,0,0,0,0,0,43,6,3,0,0,5,0,241,4,0,0,3,0,19,13,4,3,0,0,0,3,6,17,0,0,27,0,3,30,7,14,0,0,0,0,0,0,0,0,0,0,0,0,10,23,0,0,0,0,0,0,0,"Colac-Otway (S)",0,60,9,0,0,0,0,3,61,0,0,0,0,3,10,0,15,6,0,0,0,28,34,3,0
0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,"21830",0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,3,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,3,0,0,0,0,75,0,0,0,0,0,0,0,0,3,0,0,0,0,0,38,0,0,0,0,0,0,38,9,4,0,0,3,0,254,0,0,0,0,0,16,5,0,7,0,0,0,0,0,9,0,0,20,0,0,3,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,"Corangamite (S)",0,15,0,0,0,0,0,0,10,0,0,0,0,0,6,0,10,3,0,0,0,14,4,4,4
581,23,9,39,11,2240,0,14,8,22,6,23,0,3,19,122,14,4,42,407,42,0,9,59,906,0,34,113,0,26,0,"21890",3,3,0,4,0,5,26,77,110,328,283,186,0,4,9,243,0,19,11,11,16,22,11,5,0,183,448,66,83,4553,71,13,24,115,20,188,38,6,40,1319,329,95,27,49,6,26,0,298,1307,168,9,0,11,11,3,112,8,11,15,543,3,173,55,15,3,170,4,0,27,0,331,8,172,31,6,351,225,0,0,8,41,35,65,11,0,32,121,0,29,3,31,4,207,275,29,24,85,29,30,2197,161,24,7,1474,17,67,907,57,7,12,3,49,681,183,355,146,17,74,0,14,1651,22,297,28,0,26,9,17,637,50,355,7,57,399,10,626,144,0,197,1170,112,4,305,3,"Darebin (C)",3,4561,864,5,0,278,47,28,6130,4,272,9,232,6,83,33,18,60,14,26,0,465,3211,671,16
8,16,0,3,0,58,0,0,0,3,0,0,0,0,3,11,0,0,0,3,0,0,3,11,49,0,3,21,0,0,0,"22110",0,0,0,3,0,0,0,12,0,8,3,10,0,0,4,12,0,0,0,0,3,77,0,0,0,8,24,0,0,41,8,9,3,0,0,0,12,0,5,19,15,6,0,0,0,0,0,11,98,6,0,0,0,6,0,5,0,0,0,6,0,308,0,0,0,3,0,0,0,0,72,0,9,0,0,3,0,0,0,22,0,0,11,0,0,130,6,0,0,0,0,3,112,5,3,0,12,42,0,440,13,0,0,9,0,12,24,5,22,6,0,3,15,0,52,3,0,84,0,9,47,11,22,0,0,0,0,12,3,0,3,0,0,0,0,3,9,0,0,0,8,0,8,0,"East Gippsland (S)",0,134,3,0,0,0,0,4,157,0,0,9,0,4,45,0,59,9,0,3,0,69,81,17,4
73,86,4,41,0,139,0,0,0,23,3,3,0,0,40,155,0,11,13,38,19,0,4,67,322,5,8,29,3,3,0,"22170",0,0,0,8,0,0,3,33,3,23,59,63,3,0,32,341,0,0,4,0,24,173,5,3,3,229,96,52,14,471,104,55,15,123,3,0,53,3,41,123,149,63,3,10,5,0,0,75,1117,48,0,0,11,9,3,21,4,7,18,103,0,691,4,10,8,7,7,0,17,0,600,3,72,0,3,49,28,11,0,59,9,0,67,9,0,183,46,0,4,0,0,0,488,121,33,74,28,68,18,3144,123,12,3,109,16,225,40,27,105,38,0,4,80,38,101,30,6,221,0,34,179,50,159,9,0,4,0,43,127,8,56,0,18,29,3,15,363,0,20,133,79,3,54,0,"Frankston (C)",0,1712,19,0,0,46,3,22,599,8,29,11,39,22,238,20,137,28,13,46,3,448,896,120,13
0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,"22250",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,12,3,0,0,0,4,0,66,4,0,0,3,0,3,0,0,3,0,0,0,0,0,11,0,0,12,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,"Gannawarra (S)",0,40,11,0,0,0,0,0,15,0,0,0,0,0,0,0,9,0,0,0,0,0,30,0,0
120,8,0,6,0,255,0,3,0,3,0,4,0,0,19,76,4,0,5,35,4,0,0,11,212,0,0,8,0,24,0,"22830",0,0,0,3,0,0,3,7,0,464,13,25,0,0,4,9,0,86,5,3,3,32,8,0,0,115,121,10,36,163,33,10,3,3,0,3,11,0,7,41,44,20,36,6,0,0,0,13,202,25,5,0,0,0,0,16,0,0,0,227,0,202,30,0,0,227,0,0,13,0,130,0,20,5,0,110,10,0,0,14,0,0,12,0,0,86,20,0,3,0,23,0,98,22,3,0,3,15,8,715,96,0,3,56,4,92,114,4,16,0,0,87,20,8,18,25,0,56,0,5,273,7,40,0,0,0,0,0,87,4,12,0,5,11,0,22,99,0,0,12,26,9,42,0,"Greater Shepparton (C)",0,1202,25,0,0,3,60,3,846,0,3,10,3,3,40,3,41,14,3,0,0,80,766,138,0
3,6,0,0,0,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,25,0,0,13,0,0,0,"22910",0,0,0,0,0,0,0,10,0,3,6,3,0,0,0,9,0,0,3,0,0,26,0,3,0,3,3,0,0,23,3,4,4,0,3,3,8,0,3,9,10,3,0,0,0,0,0,3,42,3,0,0,0,3,0,0,0,0,0,0,0,113,0,0,0,0,0,3,0,0,52,0,0,0,0,0,0,0,0,3,0,0,3,0,0,38,0,0,0,0,0,0,53,8,0,3,8,4,0,208,0,0,3,7,0,7,0,0,5,0,0,0,3,3,27,0,0,41,0,8,13,5,6,0,0,0,0,3,0,4,0,0,0,3,0,11,6,0,0,0,10,0,0,0,"Hepburn (S)",0,45,8,4,0,0,0,0,43,0,0,0,0,0,15,0,30,4,0,0,0,29,20,7,0
0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,7,0,0,0,0,16,3,0,0,0,0,3,0,0,"22980",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,20,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,"Hindmarsh (S)",0,23,3,0,0,0,0,0,4,0,0,0,0,0,7,0,6,5,0,0,0,4,25,0,0
176,32,10,26,7,461,0,0,0,143,3,6,0,3,37,92,0,27,19,104,8,3,45,51,380,0,57,444,23,6,0,"23110",10,0,3,8,3,22,8,246,31,68,86,82,0,4,15,123,0,3,7,3,16,21,3,0,0,135,192,9,61,1068,62,38,18,55,30,45,32,0,274,316,148,56,23,27,0,0,0,124,907,80,0,3,3,14,4,72,6,11,7,271,0,185,12,5,3,33,19,3,4,0,344,0,169,67,3,181,43,3,0,16,18,7,61,5,3,45,53,0,7,0,0,0,226,190,32,23,313,15,27,1957,137,8,9,298,6,134,198,23,21,21,5,18,190,77,1162,19,6,75,3,24,359,30,261,7,0,12,18,9,309,10,109,0,8,98,0,85,196,0,96,999,51,0,100,0,"Hobsons Bay (C)",0,2566,133,0,3,194,10,23,1485,0,136,23,442,7,108,6,24,28,8,15,0,422,1717,245,65
5,0,0,3,0,15,0,0,0,18,0,0,0,0,0,4,0,0,3,5,0,0,4,3,14,0,0,0,0,0,0,"23190",0,0,0,0,0,3,3,0,0,0,4,8,0,0,0,0,0,0,0,0,0,11,0,0,0,9,8,0,0,13,0,0,0,0,0,0,0,0,25,4,4,0,0,0,0,0,0,5,27,0,0,0,0,0,0,3,0,0,0,6,0,43,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,4,0,0,16,3,0,0,0,0,0,17,0,0,0,0,3,0,93,18,0,0,0,0,4,18,0,0,0,0,0,3,3,0,0,0,10,0,0,13,0,0,0,0,0,0,0,4,0,3,0,0,0,0,11,16,0,0,3,0,0,3,0,"Horsham (RC)",0,115,11,0,0,0,0,0,64,0,0,3,3,0,3,0,12,3,0,0,0,13,79,12,0
848,33,5,9,7,650,0,66,195,24,0,79,0,8,132,505,9,11,11,437,18,0,15,45,437,0,49,468,10,1023,0,"23270",4,0,0,8,12,8,11,304,94,10637,116,87,3,40,19,207,0,1526,12,0,18,46,50,35,11,659,164,16,363,1095,278,24,29,81,49,138,116,0,79,332,149,77,89,79,5,78,3,64,1062,61,11,7,3,6,4,132,11,7,5,2069,6,236,127,15,3,4551,23,3,136,0,439,4,135,205,3,1225,85,4,0,47,22,28,47,11,0,85,55,0,3,54,843,0,248,87,35,42,196,30,27,3343,473,14,6,239,53,693,178,34,18,23,0,1882,197,33,1165,52,7,99,0,26,1049,16,248,58,0,9,89,21,790,26,117,0,51,54,4,330,642,0,266,3469,61,488,356,0,"Hume (C)",4,8625,576,3,0,807,189,27,3213,17,544,19,1407,8,131,17,50,18,0,38,3,297,5612,825,89
0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,"23350",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,9,39,3,0,0,0,0,0,0,0,3,0,3,0,72,0,0,0,0,0,0,0,0,31,0,3,0,0,3,0,0,0,4,0,0,4,0,0,25,0,0,0,0,0,0,40,0,0,0,0,7,0,138,4,0,0,0,0,5,0,0,5,0,0,0,3,5,3,0,0,17,0,4,13,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,"Indigo (S)",0,19,0,0,0,0,3,0,31,0,0,0,0,3,6,0,24,3,0,0,0,14,12,4,0
184,85,21,46,12,436,0,0,4,32,11,7,0,7,28,472,4,15,79,120,78,4,11,53,684,0,9,47,12,9,3,"23430",0,0,3,8,0,7,46,38,18,94,100,292,4,0,37,673,0,9,4,4,18,76,14,4,0,635,277,36,44,2893,313,47,40,168,5,23,178,7,85,860,370,103,12,18,20,3,0,343,868,143,0,3,21,22,8,81,17,43,72,256,0,392,10,38,3,38,11,0,25,0,520,4,160,13,12,138,156,12,0,44,41,9,106,15,0,106,162,0,33,0,3,6,354,251,31,122,51,62,19,2405,196,29,11,776,46,153,146,75,35,42,23,23,473,138,165,54,28,160,0,42,470,36,302,18,0,10,5,135,532,27,284,4,72,191,3,78,249,0,44,286,121,4,105,4,"Kingston (C) (Vic.)",3,5114,117,8,6,64,14,86,1539,10,71,60,63,24,232,22,63,53,30,115,0,648,2656,246,10
581,67,62,26,55,240,0,0,4,41,7,0,0,6,21,480,21,18,30,302,6,4,16,86,3254,4,9,62,8,16,3,"23670",6,3,10,8,0,15,69,54,13,132,46,562,8,0,38,361,0,20,21,4,29,217,20,34,7,655,1019,119,19,604,228,65,242,65,7,25,122,26,115,176,1313,571,33,84,4,3,0,150,559,482,4,0,7,45,0,29,10,27,30,189,0,821,54,100,9,42,23,4,35,0,363,0,284,3,6,87,32,17,0,37,50,5,62,10,0,274,278,0,19,0,4,19,290,73,100,105,27,52,178,1929,193,50,31,122,44,211,84,324,96,23,36,26,151,54,167,347,114,170,0,55,319,55,580,57,0,3,3,69,358,11,92,15,8,18,0,80,251,0,19,187,645,15,126,3,"Knox (C)",3,3934,145,27,3,47,16,286,1088,12,62,26,30,13,208,8,141,28,89,70,0,412,1835,262,15
22,18,3,3,5,189,0,4,0,14,3,0,0,0,3,13,3,4,6,22,0,0,0,29,97,0,27,153,0,0,0,"23810",0,0,0,3,0,0,4,71,0,9,3,28,0,0,13,19,0,0,9,0,9,175,3,0,0,27,31,0,11,98,19,25,3,6,13,3,8,0,16,22,32,17,3,0,0,0,0,30,185,12,0,0,0,5,0,8,0,0,0,37,0,687,0,0,0,3,0,0,8,0,122,0,10,0,7,20,3,9,0,43,0,0,17,0,0,270,18,0,0,0,3,0,142,13,7,8,76,24,3,650,34,4,3,34,3,25,90,6,59,13,4,0,16,11,353,16,0,87,0,22,169,37,36,0,0,0,0,3,17,0,6,0,0,8,0,19,48,0,0,4,15,0,40,0,"Latrobe (C) (Vic.)",3,304,31,0,3,3,3,11,615,0,3,5,3,7,100,0,114,29,0,4,0,119,184,132,15
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,"23940",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,18,3,0,0,0,3,0,62,0,0,0,0,0,0,0,0,3,0,0,0,3,0,14,0,0,18,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,"Loddon (S)",0,19,0,0,0,0,0,0,13,0,0,3,0,4,3,0,12,0,0,0,0,8,13,0,0
5,13,0,13,0,34,0,0,0,0,0,0,0,0,3,9,0,0,5,3,0,0,0,14,48,0,3,59,0,0,0,"24130",0,0,0,0,0,0,0,72,0,7,9,8,0,0,7,3,0,0,0,0,7,24,0,0,0,16,13,3,0,49,17,15,3,0,4,0,12,0,3,14,17,18,0,0,0,0,0,12,181,7,0,0,0,3,0,3,0,0,0,8,0,178,0,0,0,7,0,0,0,0,161,0,0,0,4,0,3,3,0,20,0,0,24,0,0,61,5,0,0,0,0,0,101,37,4,0,11,14,0,581,0,4,0,8,0,28,18,7,12,8,0,0,17,10,168,3,3,59,0,11,75,29,18,0,0,3,0,0,3,0,7,0,0,0,0,3,23,0,0,15,9,0,27,0,"Macedon Ranges (S)",0,118,3,0,0,4,0,3,229,0,3,7,3,3,71,0,23,19,0,0,0,127,50,73,15
1966,20,71,5,97,998,0,0,0,6,25,15,0,5,14,212,3,9,36,958,33,3,3,32,3880,0,22,64,6,27,16,"24210",0,10,7,4,3,3,134,29,30,117,75,787,0,0,18,81,0,8,21,0,10,58,20,101,33,232,1212,237,48,2835,165,19,456,29,7,0,77,24,38,875,3061,643,165,306,0,0,0,197,275,987,23,4,19,48,0,22,8,27,4,368,0,250,174,156,0,59,16,6,36,3,187,3,205,3,4,184,75,11,0,10,35,11,34,0,0,66,304,0,21,0,7,110,164,28,57,13,61,54,240,1077,82,43,17,852,23,101,409,440,39,15,71,25,496,70,198,443,164,88,0,19,1068,20,444,197,0,17,0,14,112,23,217,25,34,238,8,19,179,0,70,402,676,5,149,11,"Manningham (C)",8,1754,22,44,3,91,43,803,3175,22,130,13,58,21,80,0,35,15,326,12,4,171,821,436,10
0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,"24250",0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,5,4,3,0,5,3,3,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,7,23,3,0,0,0,0,0,0,0,0,0,4,0,35,0,0,0,0,0,0,0,0,25,0,0,0,0,3,0,4,0,0,3,0,0,0,0,15,3,0,0,0,0,0,22,0,0,0,0,0,0,84,0,0,0,0,0,3,0,0,3,0,0,0,0,4,11,0,0,8,0,0,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,"Mansfield (S)",0,22,3,0,0,0,0,0,20,0,0,0,0,3,6,0,14,3,0,0,0,10,12,6,0
239,14,3,22,7,270,0,0,0,179,6,10,3,0,14,64,10,12,20,175,6,0,27,17,819,0,14,63,0,10,4,"24330",39,5,0,0,0,50,27,39,4,88,82,226,0,0,9,133,0,18,4,7,11,12,3,0,3,129,451,32,94,836,40,8,25,77,11,146,15,0,309,233,345,69,7,23,0,3,3,186,997,228,0,0,4,10,0,92,4,8,0,404,4,107,24,16,0,44,25,0,12,0,210,7,233,3,7,267,31,3,0,8,44,0,31,3,0,11,161,3,13,0,7,3,135,172,17,18,44,12,44,1646,139,14,34,305,9,65,149,31,9,7,12,13,112,133,180,124,12,53,0,5,207,20,358,9,0,6,0,3,532,12,76,4,8,81,0,397,154,0,21,102,55,3,52,0,"Maribyrnong (C)",0,3291,580,0,3,19,14,29,918,0,27,8,32,0,52,15,19,34,13,18,0,264,2275,124,12
510,57,24,24,14,129,0,0,0,848,7,3,9,9,15,118,3,79,13,290,7,0,180,45,983,0,3,39,30,5,0,"24410",210,3,4,0,3,392,28,26,3,47,34,253,7,0,21,112,0,3,18,0,9,139,11,24,8,169,328,38,16,220,99,36,59,40,3,5,42,7,1753,65,458,150,37,58,0,8,0,106,465,227,3,3,6,13,0,39,0,13,5,119,0,567,42,26,4,20,10,3,10,0,275,0,122,0,3,69,13,7,0,45,10,0,35,6,0,191,137,0,0,0,0,12,222,67,24,18,26,43,144,1291,148,14,67,49,11,66,59,48,68,22,12,14,48,47,111,82,31,112,0,20,161,34,218,40,0,4,0,9,133,3,28,19,3,6,0,39,84,0,14,73,121,4,45,6,"Maroondah (C)",0,1925,50,10,5,15,4,74,550,3,16,6,26,13,141,10,91,33,20,24,0,260,1167,113,8
565,17,23,58,22,119,0,0,0,48,18,5,0,7,20,88,3,3,95,451,0,3,0,22,6623,0,9,35,3,9,5,"24600",3,12,3,4,0,136,950,21,9,68,562,3118,8,0,0,271,0,10,5,0,5,13,3,13,3,128,2745,750,67,230,55,4,105,162,6,23,18,16,201,40,1912,242,3,33,0,0,0,1102,1575,882,3,0,44,41,14,316,32,14,0,248,0,206,32,79,3,36,21,3,6,0,310,3,1095,7,28,156,54,3,0,0,2032,0,34,0,0,42,2020,0,297,0,0,15,222,341,49,10,21,35,50,2844,188,41,11,38,4,37,100,97,6,9,24,11,41,622,102,3229,30,91,0,7,135,15,3282,20,0,7,0,8,753,161,33,4,11,20,0,86,546,0,13,97,201,3,60,0,"Melbourne (C)",0,6077,112,14,4,16,4,90,1256,3,12,4,41,10,81,79,21,82,33,13,0,462,4531,109,10
