lga_name,lga_code,afghanistan,australia,bangladesh,bosnia_and_herzegovina,cambodia,canada,chile,china,croatia,egypt,england,fiji,france,germany,greece,hong_kong,india,indonesia,iran,iraq,ireland,italy,japan,south_korea,lebanon,malaysia,malta,mauritius,myanmar,nepal,netherlands,new_zealand,northern_ireland,pakistan,papua_new_guinea,philippines,poland,scotland,singapore,south_africa,south_eastern_europe,sri_lanka,taiwan,thailand,north_macedonia,turkey,united_states_of_america,vietnam,wales,zimbabwe
Sunshine Coast,36720,0.008666054511326718,80.43389275480965,0.012353737282104043,0.012906889697720643,0.01198496900502631,0.38315023988376423,0.03134530355160728,0.19028443097211006,0.0575278512241263,0.04056451047855059,6.486449609658779,0.11155240381601414,0.13496918941045014,0.6674705815106962,0.03761436426192873,0.0728317347228522,0.4779236870927415,0.11597762314094692,0.03466421804530687,0.0049783717405493914,0.26348493397204,0.19010004683357118,0.13054397008551735,0.14437278047593233,0.014750731083109307,0.14990430463209833,0.06342814365737001,0.037061211846312135,0.01714772488411457,0.07117227747600241,0.47239216293657554,4.922134578295037,0.14086948184369388,0.02692008422667448,0.24689036150354204,0.42648051244039786,0.09846112997975462,0.6584357587222917,0.07983833198732912,1.0581805710745538,0.03964258978585626,0.08813561822157812,0.07006597264476921,0.18917812614087684,0.0064534448488603215,0.011616200727948578,0.528260556913852,0.06600952159691416,0.21462313725924043,0.24633720908792545
Tablelands,36820,0.0,87.64575679437738,0.0,0.0,0.0,0.1962439814709171,0.0,0.07302101636127148,0.05476576227095361,0.0,3.902060561805445,0.020537160851607603,0.09355817721287908,0.9355817721287909,0.009127627045158935,0.013691440567738402,0.1962439814709171,0.13691440567738403,0.0,0.0,0.17114300709673003,0.7416196974191634,0.13691440567738403,0.031946694658056274,0.0,0.11865915158706616,0.013691440567738402,0.0,0.006845720283869201,0.0,0.45638135225794674,2.2933162950961825,0.05932957579353308,0.0,0.5134290212901901,0.5545033429934053,0.05248385550966387,0.36282317504506767,0.03651050818063574,0.3057755060128243,0.0,0.04792004198708441,0.015973347329028137,0.10496771101932774,0.0,0.006845720283869201,0.385642242657965,0.013691440567738402,0.11865915158706616,0.17342491385801975
Toowoomba,36910,0.21242443905604316,88.95563676103959,0.08059834022062087,0.006488849424541512,0.0058058126430108265,0.17246678733649806,0.009562514941429597,0.3978689252416243,0.018100474710563162,0.03654246781189167,2.170349373313753,0.1256787678016461,0.041323725282606465,0.27697141491069294,0.010587070113725625,0.0631809022915884,0.8616508999009598,0.05498446091322018,0.08777022642669308,0.2383798367542092,0.13558280113384105,0.08708718964516239,0.05976571838393497,0.1407055769953212,0.010587070113725625,0.19432396434548002,0.024589324135104673,0.005464294252245484,0.015026809193675082,0.17998019193333561,0.2657013080154366,1.6020627710802224,0.06044875516546566,0.1294354701000649,0.25238209077558826,0.7848092619787577,0.03688398620265701,0.27526382295686624,0.1024555172296028,0.5925344079778696,0.011611625286021653,0.21344899422833918,0.11816536320480857,0.09084389194358115,0.002049110344592056,0.014002254021379052,0.28414330111676517,0.07410949079607937,0.050203203442505374,0.35996038386667123
Torres,36950,0.0,94.70829909613805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2325390304026294,0.09860312243221035,0.0,0.09860312243221035,0.0,0.0,0.4272801972062448,0.0,0.0,0.0,0.0,0.0,0.09860312243221035,0.0,0.0,0.09860312243221035,0.0,0.0,0.0,0.0,0.0,1.0517666392769103,0.0,0.0,1.4790468364831553,0.09860312243221035,0.0,0.36154478225143794,0.0,0.049301561216105176,0.0,0.0,0.0,0.09860312243221035,0.0,0.0,0.09860312243221035,0.0,0.0,0.0
Torres Strait Island,36960,0.0,96.38389811234933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06822833750284285,0.2729133500113714,0.0,0.0,3.2749602001364564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Townsville,37010,0.037544861675269464,86.76499281621938,0.031041027369317273,0.009755751458928286,0.01744210109323542,0.2571970839172003,0.022172162406655198,0.27138726785745965,0.02394593539918761,0.038431748171535676,2.879129195712199,0.16939532078684572,0.09667062809301664,0.4242273740473361,0.05823887992148099,0.0789328981676925,0.7857814356918602,0.10790452371238861,0.04552684014166534,0.03813611933944694,0.18122047407039513,0.2545364244284017,0.0789328981676925,0.15727453867120753,0.004138803649242303,0.2279298295404154,0.033110429193938425,0.02276342007083267,0.06030828174610213,0.07804601167142629,0.21699156275313217,2.5341303486646445,0.06474271422743318,0.05084815911926258,0.5726330477558815,0.9856265261838457,0.05232630327970626,0.39466449083846256,0.07745475400724881,0.6024915597968439,0.018033358757412896,0.157865796335385,0.03488420218647084,0.20043634815616299,0.003547545985064831,0.005321318977597247,0.34559010471173235,0.1528401061898765,0.08484547480946722,0.18861119487261355
Brisbane,31000,0.22650471554410567,72.18840293848838,0.15628975940712278,0.14213635152247006,0.05310037426227871,0.34490148575650215,0.09676514326812226,3.222961846527873,0.0970662796060936,0.08110605369361285,3.94764644385589,0.5235757129528275,0.219578579770765,0.4567234459231912,0.18088256034144845,0.6960264558310786,2.7780830965648877,0.33737307730721877,0.4053295109094167,0.12085605030582904,0.4469867043287847,0.4775018532432133,0.40377363982989817,1.0229601400886243,0.06178313867378553,0.8471968974926888,0.03513257276332239,0.029461171731528926,0.07141950148886825,0.21225092888012917,0.19799714221615267,3.081678714629655,0.08998957566376722,0.18675471893188947,0.3398323574006514,0.7726154644551214,0.13039203434158797,0.42254447156344466,0.27373293121594333,0.8923171587987271,0.06916097895408324,0.4138617071519379,0.7201675522584472,0.21265244399742428,0.03392802741143706,0.04562215520265723,0.44633424226318014,1.3955159795488274,0.13059279190023554,0.26053312173486654
Burdekin,31900,0.0,91.42884689548785,0.0,0.0,0.009641342074816815,0.03856536829926726,0.0,0.03856536829926726,0.009641342074816815,0.0,1.2822984959506365,0.07070317521532331,0.16068903458028022,0.24746111325363154,0.12212366628101298,0.0642756138321121,0.17675793803830828,0.0,0.009641342074816815,0.0,0.1285512276642242,2.1917984316750223,0.28281270086129323,0.3181642884689549,0.0,0.0,0.0,0.0,0.0,0.009641342074816815,0.19604062218794188,1.5008355829798175,0.035351587607661654,0.012855122766422419,0.21853708702918112,0.7327419976860778,0.0,0.15426147319706904,0.012855122766422419,0.14462013112225222,0.0,0.0,0.08998585936495694,0.15747525388867464,0.0,0.0,0.06106183314050649,0.04820671037408407,0.009641342074816815,0.035351587607661654
Boulia,30900,0.0,6.583988707400685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030248033877797946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07057874571486186,0.07057874571486186,5.011090945755193,0.06049606775559589,0.030248033877797946,23.422060899374873,19.97378503730591,1.703972575115951,7.088122605363985,1.2905827787860455,8.398870740068562,0.7057874571486187,2.2585198628755796,3.2264569469651136,6.664650131074813,0.0,0.4033071183706392,6.352087114337568,2.702157693083283,1.8552127445049404,2.0971970155273243
Bulloo,31750,0.0,76.4404609475032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3841229193341869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5121638924455826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.291933418693981,0.0,0.0,2.560819462227913,5.8898847631242,0.0,0.5121638924455826,0.0,0.0,0.0,0.0,0.0,0.3841229193341869,0.0,0.0,1.0243277848911652,0.0,0.0,0.0
Bundaberg,31820,0.0,90.56499373715509,0.02675390059709842,0.001824129586165801,0.011552820712383408,0.1617394899733677,0.0,0.1465384100886527,0.049251498826476635,0.025537814206321216,3.7729080273862654,0.11917646629616568,0.08999039291751286,0.49859542021865233,0.011552820712383408,0.09789495445756467,0.34901679415305664,0.07722148581435224,0.020065425447823814,0.018241295861658013,0.15383492843331592,0.3739465651639893,0.10458342960683928,0.20551860004134692,0.0,0.11796037990538849,0.09363865208984445,0.014593036689326409,0.012768907103160608,0.06202040592963724,0.35813744208388565,1.6885359535941433,0.057764103561917045,0.022497598229378215,0.034050418941761626,0.058980189952694245,0.005472388758497404,0.11552820712383409,0.009120647930829007,0.11492016392844547,0.01337695029854921,0.024929771010932616,0.05958823314808284,0.018241295861658013,0.0,0.014593036689326409,0.058372146757305635,0.06627670829735745,0.04864345563108803,0.049251498826476635
Burke,31950,0.0,11.404998786702256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16986168405726765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14559572919194372,0.07279786459597186,1.7956806600339725,9.051201164765834,0.31545741324921134,0.0,5.265712205775297,17.25309390924533,0.9706381946129581,10.50715845668527,1.1162339238049017,10.87114777966513,0.8007765105556903,1.8199466148992962,11.42926474156758,2.911914583838874,0.0,1.3588934724581412,5.7267653482164524,2.8391167192429023,1.9655423440912398,2.2082018927444795
Cairns,32080,0.005353662976208322,77.1005988964316,0.027482136611202718,0.025697582285799946,0.032835799587411035,0.36654745843772973,0.032121977857249934,0.5599931473113905,0.07923421204788315,0.039260195158861026,4.399283322982918,0.18059689773076074,0.2112912321276884,0.7288119864944929,0.0410447494842638,0.15989606755608854,0.9822187007016867,0.21486034077849397,0.04639841246047212,0.012491880277819417,0.24769614036590504,0.46112883768407675,1.1874424481230057,0.6402980919545153,0.014990256333383302,0.21521725164357453,0.05317971889700267,0.06138866879385542,0.2737506335167855,0.19201804541333847,0.46791014412060733,6.777023506149574,0.12099278326230807,0.1877351150323718,0.5810508883511433,0.9179747449871869,0.09351064665110535,0.40438001013626856,0.07959112291296372,0.49467845900164886,0.08030494464312482,0.12242042672263029,0.23841645787381058,0.31586611559629096,0.02105774103975273,0.035334175642974926,0.2120050538578495,0.10314724000828034,0.07673583599231928,0.07673583599231928
Carpentaria,32250,0.0,95.76067348165965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4732411304870716,0.0,0.0,0.39085989176187613,0.0,0.09019843656043296,0.09019843656043296,0.09019843656043296,0.0,0.0,0.21046301864101025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4509921828021648,0.661455201443175,0.0,0.0,0.0,0.7817197835237523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cassowary Coast,32260,0.0,87.4324789091424,0.006069311537761233,0.006069311537761233,0.030346557688806168,0.12138623075522467,0.012138623075522466,0.1294786461389063,0.06473932306945315,0.0,2.662404661231261,0.13554795767666752,0.10317829614194098,0.4005745614922414,0.08699346537457768,0.028323453842885753,2.3852394343401646,0.08294725768273686,0.0,0.0,0.182079346132837,1.2806247344676203,0.2913269538125392,0.17398693074915536,0.0,0.09306277691233891,0.2043334884379615,0.0,0.0,0.020231038459204112,0.22658763074308602,1.648829634425135,0.026300349996965344,0.030346557688806168,0.31965040765542496,0.7910336037548806,0.012138623075522466,0.23063383843492688,0.024277246151044932,0.16994072305731453,0.030346557688806168,0.006069311537761233,0.07890104999089603,0.2002872807461207,0.0,0.0,0.13959416536850835,0.020231038459204112,0.04248518076432863,0.06878553076129398
Central Highlands,32270,0.0055712892891963415,39.45029945679929,0.010214030363526626,0.0,0.0,0.07056966432982033,0.0,0.08728353219740935,0.008356933933794513,0.0,0.6536979432657041,0.0538557964622313,0.023213705371651423,0.09749756256093597,0.0055712892891963415,0.02135660894191931,0.22749431264218392,0.03621338037977622,0.0,0.0,0.08078369469334695,0.013928223222990855,0.0037141928594642275,0.05571289289196342,0.0,0.017642416082455082,0.0,0.17828125725428293,0.4429174984911091,1.2089697757556062,1.2173267096894007,20.00185709642973,0.5283439342587863,0.831979200519987,2.4875806676261667,7.031895631180649,0.980546914898556,2.5210084033613445,1.8998096476159525,5.845211012581828,0.4150610520451275,2.5553646873113887,5.35029481405822,2.122661219183806,0.23306560193138026,0.1940665769070059,2.853428664283393,0.006499837504062398,0.01857096429732114,0.15228190723803334
Charters Towers,32310,0.0,95.58326084855514,0.0,0.0,0.0,0.08698173383589447,0.0,0.0,0.0,0.0,1.3433845559099256,0.014496955639315743,0.0,0.1594665120324732,0.0,0.0,0.11597564511452595,0.014496955639315743,0.03865854837150865,0.0,0.0,0.019329274185754326,0.043490866917947235,0.03865854837150865,0.0,0.06765245965014013,0.0,0.0,0.0,0.043490866917947235,0.028993911278631487,1.1645887696916981,0.0,0.014496955639315743,0.2899391127863149,0.37692084662220937,0.014496955639315743,0.1787957862182275,0.0,0.09181405238233305,0.0,0.028993911278631487,0.0,0.014496955639315743,0.0,0.0,0.1546341934860346,0.07248477819657873,0.0,0.0
Croydon,32600,0.0,13.572649572649572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47863247863247865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,1.1282051282051282,5.230769230769231,32.61538461538461,1.1623931623931625,0.3418803418803419,2.6324786324786325,16.23931623931624,0.5128205128205128,6.119658119658119,0.3418803418803419,6.598290598290599,0.3076923076923077,1.1282051282051282,5.606837606837607,2.5299145299145303,0.0,0.6153846153846154,2.735042735042735,0.0,0.0,0.0
Etheridge,33100,0.0,77.80473013947848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2128562765312312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18192844147968465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3638568829593693,5.275924802910855,0.18192844147968465,0.0,2.607640994542147,6.003638568829594,0.3032140691328078,0.7277137659187386,0.0,1.637355973317162,0.0,0.18192844147968465,0.5457853244390539,1.879927228623408,0.0,0.0,0.5457853244390539,0.18192844147968465,0.18192844147968465,0.18192844147968465
Flinders,33200,0.0,74.19632606199771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3444316877152698,0.0,0.0,0.1722158438576349,0.0,0.0,0.1722158438576349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1722158438576349,0.0,0.0,0.0,0.0,1.34902411021814,0.0,0.0,1.0619977037887485,12.51435132032147,0.2296211251435132,1.0619977037887485,0.20091848450057406,4.822043628013777,0.1722158438576349,0.5453501722158438,0.0,0.4305396096440872,0.0,0.08610792192881744,0.9184845005740528,0.20091848450057406,0.2296211251435132,1.1194029850746268
Cherbourg,32330,0.0,24.469022217872176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4698052265831457,0.4110795732602525,1.8694332974454342,2.3686013506900263,23.71537633356171,0.5481060976803367,0.29362826661446606,13.50690026426544,13.066457864343741,0.8710971909562495,3.4256631105021045,0.7438582754233142,3.5822648526964858,0.3621415288245082,1.057061759812078,1.8498580796711364,4.022707252618185,0.0,0.17617695996867966,3.190760497210531,0.0,0.0,0.0
Cloncurry,32450,0.0,92.74747474747474,0.0,0.0,0.0,0.0,0.0,0.2828282828282828,0.0,0.0,1.4545454545454546,0.0,0.0,0.24242424242424243,0.0,0.0,0.5252525252525253,0.0,0.0,0.0,0.2828282828282828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,2.666666666666667,0.0,0.06060606060606061,0.2828282828282828,0.7070707070707071,0.0,0.06060606060606061,0.0,0.0808080808080808,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.12121212121212122
Cook,32500,0.0,88.13408484129339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7970928507861172,0.0,0.385642242657965,0.8157816671610798,0.0,0.0,0.14832393948383268,0.0,0.0,0.0,0.0,0.2521506971225156,0.7267873034707802,0.14832393948383268,0.0,0.04449718184514981,0.0,0.0,0.04449718184514981,0.0,0.3411450608128152,2.4918421833283895,0.0,0.0,0.5932957579353307,0.6822901216256304,0.0,0.22248590922574904,0.0,0.47463660634826466,0.0,0.13349154553544942,0.13349154553544942,0.04449718184514981,0.0,0.0,0.385642242657965,0.0,0.0,0.0
Weipa,37300,0.0,77.09904474610357,0.0,0.0,0.037707390648567124,0.28908999497234794,0.0,0.0,0.0,0.0,1.5334338863750627,0.38964303670186023,0.0,0.050276520864756154,0.0,0.0,0.20110608345902461,0.0,0.0,0.0,0.07541478129713425,0.08798391151332328,0.0,0.0,0.0,0.1508295625942685,0.0,0.0,0.0,0.0,0.07541478129713425,2.463549522373052,0.0,0.0,1.1312217194570136,4.550025138260432,0.2513826043237808,1.583710407239819,0.16339869281045752,2.400703871292107,0.07541478129713425,0.4399195575666164,2.237305178481649,1.3448969331322274,0.0,0.08798391151332328,1.282051282051282,0.7918552036199095,0.49019607843137253,0.7164404223227753
Western Downs,37310,0.02106482700510822,94.87773623325785,0.007021609001702741,0.0,0.01053241350255411,0.07899310126915583,0.02106482700510822,0.06319448101532467,0.02106482700510822,0.0,1.3112854810679868,0.1404321800340548,0.01053241350255411,0.22995769480576472,0.01755402250425685,0.02457563150595959,0.46167079186195514,0.029841838257236648,0.02457563150595959,0.0,0.18958344304597397,0.01053241350255411,0.0,0.04915126301191918,0.01053241350255411,0.043885056260642125,0.005266206751277055,0.0,0.015798620253831167,0.005266206751277055,0.13165516878192637,1.2533572068039391,0.029841838257236648,0.014043218003405482,0.04915126301191918,0.36863447258939386,0.0,0.08777011252128425,0.01053241350255411,0.15798620253831167,0.01053241350255411,0.026331033756385274,0.005266206751277055,0.005266206751277055,0.0,0.005266206751277055,0.0351080450085137,0.01755402250425685,0.028086436006810964,0.0825039057700072
Whitsunday,37340,0.017308524448290785,82.6135871916919,0.005192557334487234,0.0,0.005192557334487234,0.2959757680657724,0.017308524448290785,0.22154911293812202,0.015577672003461704,0.005192557334487234,3.7126784941583733,0.10038944180008655,0.2388576373864128,0.5659887494591086,0.025962786672436174,0.11596711380354825,0.33751622674167026,0.1350064906966681,0.0,0.0,0.18866291648636954,0.2613587191691908,0.3063608827347469,0.5659887494591086,0.005192557334487234,0.199048031155344,0.05192557334487235,0.03980960623106881,0.027693639117265252,0.11250540891389008,0.5642578970142795,5.723929035049762,0.08654262224145391,0.036347901341410645,0.19731717871051493,1.0229337948939854,0.06577239290350498,0.5677196019039377,0.057118130679359586,0.5036780614452617,0.03461704889658157,0.09519688446559932,0.1280830809173518,0.2007788836001731,0.0,0.006923409779316313,0.27693639117265256,0.08481176979662484,0.07269580268282129,0.08654262224145391
Clare and Gilbert Valleys,41140,0.0,91.80156978170223,0.0,0.0,0.01839587932303164,0.14716703458425312,0.0,0.0,0.0,0.0,5.359332842776551,0.0,0.0,0.2820701496198185,0.0,0.0,0.306597988717194,0.05518763796909492,0.0,0.0,0.09811135638950208,0.1594309541329409,0.04905567819475104,0.0,0.0,0.05518763796909492,0.0,0.0,0.0,0.0,0.3495217071376012,0.6193279372087319,0.01839587932303164,0.0,0.07358351729212656,0.22688251165072357,0.01839587932303164,0.07971547706647045,0.0,0.07971547706647045,0.0,0.0,0.0,0.10424331616384597,0.0,0.0,0.03679175864606328,0.0,0.01839587932303164,0.04292371842040716
Fraser Coast,33220,0.0,87.14139712178549,0.001657321216473773,0.006629284865895092,0.006629284865895092,0.16628456205286857,0.006629284865895092,0.13424301853437562,0.04364279203380935,0.03977570919537055,5.259232660276773,0.1187746871806204,0.08397094163467116,0.7192774079496175,0.014915890948263955,0.04419523243930061,0.26130431179736485,0.0939148689335138,0.017125652570228987,0.0,0.16517968124188603,0.1552357539430434,0.03535618595144049,0.021545175814159045,0.004971963649421319,0.12485153164102422,0.10109659420490015,0.022097616219650305,0.01381101013728144,0.033698864734966714,0.396652211142723,2.481562301466729,0.06463552744247715,0.03701350716791426,0.11546004474767284,0.5032732094025357,0.04640499406126564,0.4380852415545673,0.023754937436124078,0.3728972737065989,0.033698864734966714,0.07015993149738972,0.020440295003176533,0.08010385879623236,0.003314642432947546,0.003314642432947546,0.19887854597685273,0.052481838521669474,0.13590033975084936,0.08452338204016241
Gladstone,33360,0.0,86.28852287203766,0.08854274898130664,0.01084196926301714,0.1201651593317733,0.10932319006875615,0.01806994877169523,0.24123381610213135,0.046981866806407604,0.08583225666555235,2.6436335052990123,0.18521697490987615,0.06324482070093332,0.30538213424164945,0.042464379613483795,0.008131476947262855,0.8592260640941083,0.11564767213884948,0.07227979508678092,0.04156088217489903,0.17979599027836754,0.09848122080573901,0.02168393852603428,0.0659553130166876,0.0063244820700933315,0.15449806199799423,0.015359456455940949,0.01626295389452571,0.0,0.024394430841788564,0.19244495441855422,3.7233129444078026,0.04065738473631427,0.03252590778905142,0.16353303638384187,1.338079706544032,0.055113343753670455,0.36862695494258274,0.05692033863083998,1.0516710185126625,0.03794689242055999,0.10661269775300186,0.10390220543724758,0.18431347747129137,0.0,0.009938471824432377,0.27918070852269133,0.047885364244992366,0.06776230789385712,0.21051490319024946
Gold Coast,33430,0.043126583309490145,74.14232399028451,0.06129613656820997,0.16300386572908987,0.032788734041597836,0.3831269592312817,0.08155414422448379,1.4532509925379524,0.18033803722878808,0.13084166800675823,5.996683534416684,0.1929731863339898,0.18232206890646438,0.5974023804203223,0.11444730098595932,0.3019905058863087,0.8676483794638102,0.19861201320738564,0.17438594219575917,0.05785018681224586,0.2907128521395171,0.35065149334931695,0.8825808284063213,0.659847166907187,0.05753691865261276,0.34898072983127376,0.10588463795598792,0.054717505215914855,0.014201489903367216,0.09189199349237609,0.2918615020581718,6.9857755370982595,0.09544236596821791,0.07079860407708068,0.16352597932847837,0.5979244940197108,0.14566969422939163,0.5149084317169392,0.13272127696455682,1.0998845084718152,0.0946069842091963,0.105153678916844,0.2156329165474507,0.21458868934867373,0.034981611159029535,0.06359343640551937,0.40317612144780013,0.17428151947588147,0.2005960448850619,0.18190437802695358
Diamantina,32750,0.0,1.1569610489780178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46278441959120714,0.14911942409050008,0.6478981874276899,2.306209024296182,57.994600848438104,0.7610232677722073,0.4139349530788019,1.514333461884561,7.7002185370870295,1.4500578480524489,4.2961820285383725,1.2829412520889574,9.083429746754081,0.7507391695590693,0.8252988816043192,2.3653425890217252,2.853837254145777,0.29309679907443115,0.41907700218537086,3.2549170844581568,0.0,0.0,0.017997171872991387
Doomadgee,32770,0.0,68.33081190115986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07564296520423601,0.30257186081694404,0.0,0.0,0.0,0.0,0.27735753908219873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.739788199697428,0.07564296520423601,0.0,1.9667170953101363,7.034795763993948,0.4034291477559254,4.412506303580434,0.5799293998991427,5.118507312153303,0.32778618255168934,0.8068582955118508,0.7564296520423601,1.2355017650025213,0.0,0.07564296520423601,3.7821482602118004,0.8572869389813415,0.7816439737771054,1.059001512859304
Douglas,32810,0.0,77.47619290115598,0.0,0.03564699292152569,0.0,0.3921169221367826,0.050924275602179554,0.21388195752915415,0.030554565361307736,0.06110913072261547,6.380811732953099,0.0458318480419616,0.5907215969852828,1.3342160207771043,0.030554565361307736,0.15786525436675664,0.3055456536130774,0.04073942048174365,0.0,0.0,0.3921169221367826,0.5958140245455008,0.20369710240871822,0.4124866323776544,0.0,0.18841981972806437,0.0,0.030554565361307736,0.0,0.015277282680653868,0.8606202576768345,6.15165249274329,0.22406681264959005,0.0,0.2546213780108978,1.1254264908081684,0.0814788409634873,0.6110913072261548,0.05601670316239751,0.5347048938228854,0.04073942048174365,0.0814788409634873,0.0458318480419616,0.2953607984926414,0.0,0.0,0.463410907979834,0.05601670316239751,0.10184855120435911,0.030554565361307736
Goondiwindi,33610,0.0,95.72329094663623,0.0,0.0,0.0,0.11411803064884252,0.0,0.10324964677752418,0.0,0.03803934354961417,0.9781545484186501,0.016302575806977502,0.032605151613955004,0.13042060645582002,0.0,0.08694707097054669,0.26627540484729917,0.0,0.0,0.0,0.11411803064884252,0.09238126290620585,0.0,0.054341919356591675,0.0,0.0,0.0,0.0,0.0,0.03803934354961417,0.10868383871318335,1.103140962938811,0.016302575806977502,0.0,0.09238126290620585,0.41299858711009674,0.0,0.0489077274209325,0.0,0.15759156613411585,0.0,0.054341919356591675,0.032605151613955004,0.054341919356591675,0.0,0.0,0.08694707097054669,0.0,0.0,0.04347353548527334
Gympie,33620,0.0,91.01492160708347,0.006881602036954203,0.0,0.006881602036954203,0.15712991317712097,0.0,0.06308135200541354,0.038995744876073817,0.025232540802165408,3.9546273039030155,0.05849361731411072,0.09290162749888174,0.5631444333574189,0.006881602036954203,0.004587734691302802,0.15254217848581816,0.07455068873367053,0.006881602036954203,0.010322403055431304,0.06996295404236773,0.10551789789996445,0.037848811203248116,0.034408010184771014,0.0,0.10895869891844154,0.034408010184771014,0.016057071419559806,0.0,0.0,0.31884756104554474,1.9176731009645713,0.04473041324020232,0.0034408010184771016,0.06881602036954203,0.08257922444345044,0.02293867345651401,0.1961256580531948,0.018350938765211208,0.17548085194233218,0.012616270401082704,0.025232540802165408,0.019497872438036908,0.08028535709779903,0.0,0.0,0.18350938765211208,0.053905882622807925,0.06766908669671633,0.06308135200541354
Hinchinbrook,33800,0.0,62.13843517190725,0.01049281242348991,0.0,0.0,0.09793291595257247,0.0,0.0,0.013990416564653213,0.0,1.0737644713371342,0.13290895736420552,0.06995208282326607,0.2413346857402679,0.0,0.02098562484697982,0.1364065615053688,0.02098562484697982,0.0,0.0,0.01049281242348991,2.458815711237802,0.0,0.02098562484697982,0.0,0.02098562484697982,0.09093770767024588,0.1014305200937358,0.05945927039977616,0.12241614494071561,1.189185407995523,19.74747298100801,0.3637508306809835,0.21335385261096151,0.9478507222552551,4.3125459060543525,0.3672484348221468,1.455003322723934,0.3042915602812074,1.6858451960407121,0.09443531181140918,0.4931621839040257,0.2728131230107376,0.727501661361967,0.0,0.04546885383512294,0.9163722849847854,0.0,0.0,0.02098562484697982
Hope Vale,33830,0.0,71.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1644736842105263,13.569078947368421,0.0,0.0,1.3980263157894737,6.949013157894737,0.0,0.4934210526315789,0.0,3.2483552631578947,0.0,0.12335526315789473,0.0,1.4391447368421053,0.0,0.0,0.7401315789473684,0.0,0.0,0.0
